trade_id,direction,is_trend,entry_time,exit_time,entry_price,exit_price,size_btc,lots,gross_pnl,net_pnl,points_captured,exit_reason,trail_stage_at_exit,bars_held,entry_fee,entry_gst,exit_fee,exit_gst,funding_paid
30,LONG,True,2024-08-24 06:30:00+00:00,2024-08-24 09:21:00+00:00,63962.655626,64199.75,0.1,100,23.709437400000027,17.780900061806026,237.09437400000024,Trail_SL_Stage2,2,0,3.1981327813000004,0.5756639006340001,1.2839950000000002,0.23111910000000002,0.6396265562600001
31,LONG,True,2024-08-24 12:00:00+00:00,2024-08-24 12:51:00+00:00,63911.640525,64034.4,0.1,100,12.275947499999894,6.993948869024893,122.75947499999893,Trail_SL_Stage1,1,0,3.1955820262500003,0.575204764725,1.2806880000000003,0.23052384000000004,0.0
32,LONG,True,2024-08-24 13:30:00+00:00,2024-08-24 15:54:00+00:00,64174.206779,63910.58615697077,0.1,100,-26.36206220292297,-31.65663023618848,-263.6206220292297,SL,0,0,3.2087103389500005,0.5775678610110001,1.2782117231394157,0.2300781101650948,0.0
33,LONG,True,2024-08-24 16:00:00+00:00,2024-08-24 16:39:00+00:00,63982.647625,64120.75,0.1,100,13.810237500000222,8.52201159012522,138.1023750000022,Trail_SL_Stage1,1,0,3.19913238125,0.5758438286249999,1.2824150000000003,0.23083470000000006,0.0
34,LONG,True,2024-08-24 18:00:00+00:00,2024-08-24 18:49:30+00:00,64057.655125,64088.75,0.1,100,3.1094875000002506,-2.1824086523747495,31.094875000002503,Trail_SL_Stage1,1,0,3.20288275625,0.576518896125,1.281775,0.23071950000000002,0.0
35,LONG,True,2024-08-25 23:00:00+00:00,2024-08-25 23:48:00+00:00,64488.698225,64313.02807084252,0.1,100,-17.567015415748028,-22.889636073494913,-175.67015415748028,Trail_SL_Stage1,1,0,3.2244349112500004,0.580398284025,1.2862605614168505,0.2315269010550331,0.0
36,SHORT,True,2024-08-27 00:30:00+00:00,2024-08-27 01:22:30+00:00,62941.455225,63158.98126448115,0.1,100,-21.752603948115578,-26.956701764232335,-217.52603948115575,SL,0,0,3.14707276125,0.5664730970249999,1.2631796252896232,0.22737233255213218,0.0
37,SHORT,True,2024-08-27 03:00:00+00:00,2024-08-27 05:52:30+00:00,62893.530018,63188.1071968532,0.1,100,-29.45771788532002,-34.659675486227755,-294.57717885320017,SL,0,0,3.1446765009,0.566041770162,1.263762143937064,0.22747718590867153,0.0
38,SHORT,True,2024-08-27 06:00:00+00:00,2024-08-27 07:18:00+00:00,63143.455022999995,62905.89822960759,0.1,100,23.755679339240306,18.54563629466457,237.55679339240305,Trail_SL_Stage2,2,0,3.15717275115,0.5682910952069999,1.2581179645921519,0.22646123362658732,0.0
39,SHORT,True,2024-08-27 09:30:00+00:00,2024-08-27 10:30:00+00:00,62901.459225,62375.34,0.1,100,52.61192250000022,47.42867838172522,526.1192250000022,Trail_SL_Stage3,3,0,3.14507296125,0.566113133025,1.2475068,0.224551224,0.0
40,SHORT,True,2024-08-27 14:00:00+00:00,2024-08-27 15:58:30+00:00,62226.17676,61709.38,0.1,100,51.67967600000048,46.55199020316048,516.7967600000047,Trail_SL_Stage3,3,0,3.1113088380000002,0.56003559084,1.2341876,0.222153768,0.0
41,SHORT,True,2024-08-27 21:00:00+00:00,2024-08-27 22:01:30+00:00,61852.554125999995,60381.649719165165,0.1,100,147.09044068348302,142.01613305667672,1470.9044068348303,Trail_SL_Stage4,4,0,3.0926277063,0.556672987134,1.2076329943833035,0.21737393898899462,0.0
42,SHORT,True,2024-08-28 07:30:00+00:00,2024-08-28 08:19:30+00:00,59000.269383,59165.69,0.1,100,-16.542061700000342,-20.829385183767343,-165.4206170000034,Trail_SL_Stage1,1,0,2.9500134691500004,0.5310024244470001,1.1833138,0.212996484,-0.59000269383
43,SHORT,True,2024-08-28 13:00:00+00:00,2024-08-28 14:19:30+00:00,59939.985402000006,59942.25,0.1,100,-0.2264597999994294,-5.17755603871743,-2.264597999994294,Trail_SL_Stage2,2,0,2.996999270100001,0.5394598686180001,1.1988450000000002,0.21579210000000001,0.0
44,SHORT,True,2024-08-28 15:00:00+00:00,2024-08-28 15:48:00+00:00,59189.090499000005,58951.31036168317,0.1,100,23.778013731683316,18.89460646770659,237.78013731683313,Trail_SL_Stage2,2,0,2.959454524950001,0.5327018144910002,1.1790262072336635,0.2122247173020594,0.0
45,SHORT,True,2024-08-28 16:00:00+00:00,2024-08-28 16:49:30+00:00,58993.850025,59218.63,0.1,100,-22.477997499999766,-27.356194319474767,-224.77997499999765,Trail_SL_Stage1,1,0,2.94969250125,0.5309446502249999,1.1843726,0.213187068,0.0
46,SHORT,True,2024-08-29 18:00:00+00:00,2024-08-29 19:39:00+00:00,60526.696725,59704.02,0.1,100,82.26767250000049,77.28758252122549,822.6767250000048,Trail_SL_Stage3,3,0,3.02633483625,0.5447402705250001,1.1940804,0.214934472,0.0
47,SHORT,True,2024-08-29 22:00:00+00:00,2024-08-29 22:54:00+00:00,59489.800425,59270.16949437809,0.1,100,21.963093062191184,17.05441883704886,219.63093062191183,Trail_SL_Stage1,1,0,2.9744900212500003,0.535408203825,1.185403389887562,0.21337261017976114,0.0
48,SHORT,True,2024-08-30 05:00:00+00:00,2024-08-30 05:51:00+00:00,59006.858724000005,58920.25,0.1,100,8.660872400000518,3.788949835284517,86.60872400000517,Trail_SL_Stage1,1,0,2.9503429362000007,0.5310617285160001,1.1784050000000001,0.21211290000000002,0.0
49,SHORT,True,2024-09-01 05:00:00+00:00,2024-09-01 06:03:00+00:00,58435.915824,57977.233065638145,0.1,100,45.86827583618579,41.05229410222073,458.68275836185785,Trail_SL_Stage3,3,0,2.9217957912,0.525923242416,1.159544661312763,0.20871803903629732,0.0
50,SHORT,True,2024-09-01 10:00:00+00:00,2024-09-01 10:42:00+00:00,58198.929525,58041.951182770856,0.1,100,15.69783422291439,10.894307333025996,156.9783422291439,Trail_SL_Stage1,1,0,2.90994647625,0.523790365725,1.1608390236554174,0.20895102425797513,0.0
51,LONG,True,2024-09-02 21:00:00+00:00,2024-09-02 21:48:00+00:00,58998.159226,58943.410198064346,0.1,100,-5.4749027935657075,-10.346858668574027,-54.74902793565707,Trail_SL_Stage1,1,0,2.9499079613000005,0.5309834330340001,1.178868203961287,0.21219627671303165,0.0
52,LONG,True,2024-09-03 02:00:00+00:00,2024-09-03 02:49:30+00:00,59394.198826,59299.75,0.1,100,-9.444882599999984,-14.348614430733985,-94.44882599999983,Trail_SL_Stage1,1,0,2.9697099413,0.534547789434,1.1859950000000001,0.2134791,0.0
53,LONG,True,2024-09-03 05:00:00+00:00,2024-09-03 06:24:00+00:00,59105.159925,58904.7503445701,0.1,100,-20.040958042989953,-24.91831458669681,-200.4095804298995,SL,0,0,2.9552579962500003,0.5319464393250001,1.178095006891402,0.21205710124045235,0.0
54,SHORT,True,2024-09-03 14:30:00+00:00,2024-09-03 15:19:30+00:00,58036.945725,58018.25,0.1,100,1.8695724999997765,-2.923837997775224,18.695724999997765,Trail_SL_Stage1,1,0,2.90184728625,0.522332511525,1.160365,0.20886570000000002,0.0
55,SHORT,True,2024-09-03 23:30:00+00:00,2024-09-04 00:21:00+00:00,57656.993724,57943.78,0.1,100,-28.678627599999892,-32.87129350047589,-286.7862759999989,SL,0,0,2.8828496862,0.518912943516,1.1588756000000002,0.20859760800000005,-0.57656993724
56,SHORT,True,2024-09-04 00:30:00+00:00,2024-09-04 01:33:00+00:00,57801.979224,56389.6018696895,0.1,100,141.23773543105054,136.49662405270988,1412.3773543105053,Trail_SL_Stage4,4,0,2.8900989612000005,0.5202178130160001,1.1277920373937902,0.20300256673088224,0.0
57,SHORT,True,2024-09-04 05:30:00+00:00,2024-09-04 06:19:30+00:00,56494.100025,56530.26,0.1,100,-3.6159975000002307,-8.283263537475232,-36.159975000002305,Trail_SL_Stage1,1,0,2.8247050012500003,0.508446900225,1.1306052000000002,0.20350893600000003,0.0
58,SHORT,True,2024-09-05 03:00:00+00:00,2024-09-05 03:48:00+00:00,57686.980725,57145.35760974375,0.1,100,54.16231152562541,49.41014922326046,541.6231152562541,Trail_SL_Stage3,3,0,2.88434903625,0.519182826525,1.142907152194875,0.2057232873950775,0.0
59,SHORT,True,2024-09-05 06:00:00+00:00,2024-09-05 06:49:30+00:00,57189.030525,56948.25,0.1,100,24.078052500000197,19.359920999025196,240.78052500000194,Trail_SL_Stage2,2,0,2.8594515262500004,0.514701274725,1.1389650000000002,0.20501370000000002,0.0
60,SHORT,True,2024-09-05 09:00:00+00:00,2024-09-05 10:04:30+00:00,56998.049625,56821.00125284524,0.1,100,17.70483721547571,13.000976658033562,177.0483721547571,Trail_SL_Stage1,1,0,2.84990248125,0.512982446625,1.136420025056905,0.20455560451024288,0.0
61,SHORT,True,2024-09-05 12:00:00+00:00,2024-09-05 12:49:30+00:00,56692.090224,56794.25,0.1,100,-10.215977600000043,-14.901155223216044,-102.15977600000042,Trail_SL_Stage1,1,0,2.8346045112000002,0.510228812016,1.135885,0.2044593,0.0
62,SHORT,True,2024-09-05 14:30:00+00:00,2024-09-05 15:42:00+00:00,57022.057224000004,56133.493726041874,0.1,100,88.856349795813,84.16729796766242,888.56349795813,Trail_SL_Stage3,3,0,2.8511028612000007,0.5131985150160001,1.1226698745208377,0.20208057741375077,0.0
63,SHORT,True,2024-09-06 05:00:00+00:00,2024-09-06 05:51:00+00:00,56588.760558,56540.24,0.1,100,4.852055800000381,0.1789692630783799,48.5205580000038,Trail_SL_Stage1,1,0,2.8294380279,0.5092988450220001,1.1308048000000002,0.20354486400000002,0.0
64,SHORT,True,2024-09-06 07:00:00+00:00,2024-09-06 07:52:30+00:00,56424.117024,55840.67262225416,0.1,100,58.344440174583724,53.697577396282526,583.4444017458372,Trail_SL_Stage3,3,0,2.8212058512000002,0.507817053216,1.1168134524450835,0.201026421440115,0.0
65,SHORT,True,2024-09-06 13:30:00+00:00,2024-09-06 14:33:00+00:00,56748.174614999996,54963.78423861588,0.1,100,178.43903763841155,173.79375002809522,1784.3903763841154,Trail_SL_Stage4,4,0,2.83740873075,0.510733571535,1.0992756847723177,0.1978696232590172,0.0
66,SHORT,False,2024-09-08 22:00:00+00:00,2024-09-08 22:30:00+00:00,54458.293626,55209.25,0.1,100,-75.09563740000013,-79.61161502393414,-750.9563740000012,Max_SL,0,0,2.7229146813000003,0.490124642634,1.1041850000000002,0.19875330000000002,0.0
67,LONG,True,2024-09-09 13:00:00+00:00,2024-09-09 14:01:30+00:00,55346.884135,55686.72081615521,0.1,100,33.98366811552114,29.403995340294877,339.8366811552114,Trail_SL_Stage2,2,0,2.7673442067500003,0.498121957215,1.1137344163231042,0.20047219493815874,0.0
68,LONG,True,2024-09-09 15:00:00+00:00,2024-09-09 17:09:00+00:00,54845.734025,56339.26,0.1,100,149.35259750000043,144.23863531627543,1493.525975000004,Trail_SL_Stage4,4,0,2.7422867012500003,0.49361160622500005,1.1267852,0.202821336,0.54845734025
69,LONG,True,2024-09-09 19:00:00+00:00,2024-09-09 20:19:30+00:00,56535.893024,56809.75,0.1,100,27.385697600000277,22.709369811584278,273.85697600000276,Trail_SL_Stage2,2,0,2.8267946511999997,0.508823037216,1.136195,0.2045151,0.0
70,LONG,True,2024-09-09 21:00:00+00:00,2024-09-09 21:49:30+00:00,57013.930823,57200.37,0.1,100,18.64391770000002,13.930167049443021,186.4391770000002,Trail_SL_Stage2,2,0,2.8506965411500005,0.513125377407,1.1440074,0.20592133199999998,0.0
71,LONG,True,2024-09-10 07:00:00+00:00,2024-09-10 08:07:30+00:00,56831.932625,57166.33469723608,0.1,100,33.44020722360801,28.16967837362824,334.40207223608013,Trail_SL_Stage2,2,0,2.8415966312500003,0.5114873936250001,1.1433266939447218,0.2057988049100499,0.5683193262500001
72,LONG,True,2024-09-10 09:30:00+00:00,2024-09-10 12:49:30+00:00,57057.065136,57161.75,0.1,100,10.468486400000257,5.753102256976257,104.68486400000256,Trail_SL_Stage2,2,0,2.8528532568,0.513513586224,1.143235,0.2057823,0.0
73,LONG,True,2024-09-12 04:00:00+00:00,2024-09-12 05:22:30+00:00,58238.803298000006,58058.03923911299,0.1,100,-18.076405888701267,-22.882665009326335,-180.76405888701265,SL,0,0,2.9119401649000007,0.5241492296820001,1.16116078478226,0.2090089412608068,0.0
74,LONG,True,2024-09-12 08:00:00+00:00,2024-09-12 09:10:30+00:00,58144.213840000004,58096.44,0.1,100,-4.777384000000166,-9.578968600560167,-47.773840000001655,SL,0,0,2.9072106920000005,0.52329792456,1.1619288,0.209147184,0.0
75,LONG,True,2024-09-13 21:00:00+00:00,2024-09-13 22:03:00+00:00,59844.753876999996,60272.742397051654,0.1,100,42.79885200516583,37.84557480585241,427.98852005165827,Trail_SL_Stage2,2,0,2.9922376938500004,0.5386027848930001,1.2054548479410332,0.21698187262938598,0.0
76,SHORT,True,2024-09-16 09:30:00+00:00,2024-09-16 10:52:30+00:00,58825.876824000006,58744.36815928958,0.1,100,8.150866471042537,3.293772649867302,81.50866471042536,Trail_SL_Stage1,1,0,2.9412938412000003,0.529432891416,1.174887363185792,0.21147972537344253,0.0
77,SHORT,True,2024-09-16 12:30:00+00:00,2024-09-16 13:19:30+00:00,58600.63935,58610.35,0.1,100,-0.9710650000000897,-5.81170698165009,-9.710650000000896,Trail_SL_Stage1,1,0,2.9300319675,0.52740575415,1.172207,0.21099726,0.0
78,SHORT,True,2024-09-16 14:00:00+00:00,2024-09-16 15:21:00+00:00,58491.010314,57978.77,0.1,100,51.22403140000024,46.40476281947424,512.2403140000024,Trail_SL_Stage3,3,0,2.9245505157000005,0.5264190928260001,1.1595754,0.208723572,0.0
79,SHORT,True,2024-09-17 00:30:00+00:00,2024-09-17 01:19:30+00:00,58191.920226,57846.6,0.1,100,34.532022600000346,29.733519546666344,345.32022600000346,Trail_SL_Stage2,2,0,2.9095960113,0.523727282034,1.156932,0.20824776,0.0
80,LONG,True,2024-09-17 10:30:00+00:00,2024-09-17 11:19:30+00:00,59103.939803,59037.02,0.1,100,-6.6919803000004325,-11.572386420377434,-66.91980300000432,Trail_SL_Stage1,1,0,2.95519699015,0.5319354582270001,1.1807404000000001,0.21253327200000002,0.0
81,LONG,True,2024-09-17 12:00:00+00:00,2024-09-17 13:01:30+00:00,59087.148124,59381.65234302454,0.1,100,29.4504219024544,24.562873167843023,294.504219024544,Trail_SL_Stage2,2,0,2.9543574062,0.531784333116,1.187633046860491,0.21377394843488837,0.0
82,LONG,True,2024-09-17 14:00:00+00:00,2024-09-17 14:37:30+00:00,58972.146625,59802.791458690546,0.1,100,83.06448336905451,78.17378083975441,830.644833690545,Trail_SL_Stage3,3,0,2.9486073312500003,0.530749319625,1.196055829173811,0.21529004925128598,0.0
83,LONG,True,2024-09-18 03:00:00+00:00,2024-09-18 03:54:00+00:00,60358.285225,60511.291404134885,0.1,100,15.300617913488532,10.311412608075948,153.00617913488531,Trail_SL_Stage1,1,0,3.01791426125,0.543224567025,1.2102258280826979,0.2178406490548856,0.0
84,LONG,True,2024-09-18 18:00:00+00:00,2024-09-18 18:40:30+00:00,60019.271326999995,60252.56,0.1,100,23.328867300000276,18.365769875707276,233.28867300000275,Trail_SL_Stage1,1,0,3.00096356635,0.540173441943,1.2050512000000002,0.21690921600000004,0.0
85,LONG,True,2024-09-19 10:00:00+00:00,2024-09-19 10:49:30+00:00,62278.487226000005,62319.75,0.1,100,4.126277399999526,-1.0188994463344745,41.26277399999526,Trail_SL_Stage1,1,0,3.1139243613000005,0.5605063850340001,1.2463950000000001,0.22435110000000003,0.0
86,LONG,True,2024-09-19 11:30:00+00:00,2024-09-19 12:30:00+00:00,62506.720047,62869.76,0.1,100,36.303995299999954,31.132372481226952,363.0399529999995,Trail_SL_Stage2,2,0,3.1253360023500005,0.5625604804230001,1.2573952000000002,0.22633113600000002,0.0
87,LONG,True,2024-09-19 13:00:00+00:00,2024-09-19 13:49:30+00:00,62930.602431,62689.75,0.1,100,-24.085243099999936,-29.277626743428936,-240.85243099999934,Trail_SL_Stage1,1,0,3.1465301215500006,0.566375421879,1.2537950000000002,0.22568310000000003,0.0
88,LONG,True,2024-09-19 14:00:00+00:00,2024-09-19 14:51:00+00:00,63042.533623,62887.75,0.1,100,-15.478362300000299,-20.6820226837573,-154.783623000003,Trail_SL_Stage1,1,0,3.1521266811500004,0.567382802607,1.2577550000000002,0.2263959,0.0
89,LONG,True,2024-09-19 16:30:00+00:00,2024-09-19 17:21:00+00:00,63306.580025,63279.1,0.1,100,-2.748002500000439,-7.976477481475439,-27.48002500000439,Trail_SL_Stage1,1,0,3.1653290012500004,0.569759220225,1.265582,0.22780476,0.0
90,LONG,True,2024-09-20 01:30:00+00:00,2024-09-20 02:21:00+00:00,62842.513623,62819.6,0.1,100,-2.291362300000037,-7.4816131637570376,-22.91362300000037,Trail_SL_Stage1,1,0,3.1421256811500005,0.5655826226070001,1.2563920000000002,0.22615056000000003,0.0
91,LONG,True,2024-09-24 07:00:00+00:00,2024-09-24 09:18:00+00:00,63312.010568,63620.220875790576,0.1,100,30.821030779057764,24.95106483719711,308.21030779057764,Trail_SL_Stage3,3,0,3.1656005284,0.569808095112,1.2724044175158118,0.2290327951528461,0.6331201056800001
92,SHORT,True,2024-09-26 00:30:00+00:00,2024-09-26 01:09:00+00:00,63256.793688000005,63086.64,0.1,100,17.01536880000058,11.79437326840858,170.1536880000058,Trail_SL_Stage1,1,0,3.1628396844000006,0.569311143192,1.2617328,0.227111904,0.0
93,LONG,True,2024-09-26 12:00:00+00:00,2024-09-26 12:51:00+00:00,64400.669423,64376.0,0.1,100,-2.4669422999999373,-7.785855395956937,-24.66942299999937,Trail_SL_Stage1,1,0,3.22003347115,0.579606024807,1.2875200000000002,0.23175360000000003,0.0
94,LONG,True,2024-09-26 14:00:00+00:00,2024-09-26 14:49:30+00:00,64435.032859,64374.51,0.1,100,-6.052285899999697,-11.373191274680696,-60.52285899999697,Trail_SL_Stage2,2,0,3.22175164295,0.579915295731,1.2874902000000001,0.23174823600000002,0.0
95,LONG,True,2024-09-27 03:30:00+00:00,2024-09-27 04:19:30+00:00,65018.381188,65313.76,0.1,100,29.537881200000268,24.16039197390827,295.37881200000265,Trail_SL_Stage2,2,0,3.2509190594,0.585165430692,1.3062752000000002,0.23512953600000003,0.0
96,LONG,True,2024-09-27 05:30:00+00:00,2024-09-27 06:51:00+00:00,65204.769824999996,65227.75,0.1,100,2.298017500000424,-3.0884388196745762,22.980175000004238,Trail_SL_Stage1,1,0,3.2602384912500004,0.5868429284250001,1.3045550000000001,0.23481990000000003,0.0
97,LONG,True,2024-09-27 08:00:00+00:00,2024-09-27 09:33:00+00:00,65466.81602699999,65723.39643377568,0.1,100,25.65804067756835,20.244426376138247,256.5804067756835,Trail_SL_Stage2,2,0,3.27334080135,0.589201344243,1.3144679286755137,0.23660422716159246,0.0
98,LONG,True,2024-09-27 12:30:00+00:00,2024-09-27 13:22:30+00:00,65462.805626,65609.44701184834,0.1,100,14.66413858483429,9.253450103420668,146.6413858483429,Trail_SL_Stage1,1,0,3.2731402813000003,0.589165250634,1.312188940236967,0.23619400924265407,0.0
99,LONG,True,2024-09-27 14:00:00+00:00,2024-09-27 14:49:30+00:00,65684.83782700001,66101.76,0.1,100,41.69221729999845,36.25681033220545,416.92217299998447,Trail_SL_Stage3,3,0,3.2842418913500007,0.5911635404430001,1.3220352,0.23796633599999997,0.0
100,SHORT,True,2024-09-30 18:00:00+00:00,2024-09-30 18:51:00+00:00,63689.380425,63467.05,0.1,100,22.23304250000001,16.97754667492501,222.3304250000001,Trail_SL_Stage2,2,0,3.1844690212500004,0.573204423825,1.2693410000000003,0.22848138000000004,0.0
101,SHORT,True,2024-10-01 05:00:00+00:00,2024-10-01 06:21:00+00:00,63862.293132,64036.94,0.1,100,-17.464686800000347,-22.743833878788347,-174.64686800000345,SL,0,0,3.1931146566,0.574760638188,1.2807388000000002,0.23053298400000002,0.0
102,SHORT,True,2024-10-01 15:00:00+00:00,2024-10-01 15:52:30+00:00,62591.490225,62783.76654384138,0.1,100,-19.227631884138102,-24.40222669784776,-192.276318841381,SL,0,0,3.1295745112500004,0.563323412025,1.2556753308768278,0.226021559557829,0.0
103,SHORT,True,2024-10-01 16:00:00+00:00,2024-10-01 16:49:30+00:00,62622.337139999996,62520.25,0.1,100,10.2087139999996,5.0385182087396005,102.087139999996,Trail_SL_Stage2,2,0,3.131116857,0.56360103426,1.2504050000000002,0.22507290000000002,0.0
104,SHORT,True,2024-10-02 09:00:00+00:00,2024-10-02 10:24:00+00:00,61799.579424,61475.69294770567,0.1,100,32.3886476294334,27.291646089851547,323.886476294334,Trail_SL_Stage2,2,0,3.0899789712000003,0.556196214816,1.2295138589541135,0.2213124946117404,0.0
105,SHORT,True,2024-10-02 12:00:00+00:00,2024-10-02 13:24:00+00:00,61157.643624000004,60966.82776721664,0.1,100,19.081585678336705,14.034467569214392,190.81585678336705,Trail_SL_Stage1,1,0,3.0578821812000005,0.5504187926160001,1.2193365553443327,0.2194805799619799,0.0
106,SHORT,True,2024-10-02 14:30:00+00:00,2024-10-02 15:19:30+00:00,61219.527435,61756.71,0.1,100,-53.718256499999555,-58.78766697466455,-537.1825649999955,Max_SL,0,0,3.0609763717500007,0.5509757469150001,1.2351342,0.222324156,0.0
107,SHORT,True,2024-10-04 14:00:00+00:00,2024-10-04 14:51:00+00:00,61573.612022999994,61276.24,0.1,100,29.737202299999627,24.658239926642626,297.37202299999626,Trail_SL_Stage2,2,0,3.07868060115,0.554162508207,1.2255248,0.22059446400000002,0.0
108,LONG,True,2024-10-04 16:30:00+00:00,2024-10-04 17:21:00+00:00,62000.449425,62035.75,0.1,100,3.5300575000001118,-1.5920127160748887,35.30057500000112,Trail_SL_Stage1,1,0,3.1000224712500004,0.5580040448250001,1.2407150000000002,0.22332870000000005,0.0
109,LONG,True,2024-10-07 06:30:00+00:00,2024-10-07 07:24:00+00:00,63562.605625,63528.37643964238,0.1,100,-3.42291853576171,-8.67238195161227,-34.2291853576171,SL,0,0,3.17813028125,0.572063450625,1.2705675287928477,0.22870215518271259,0.0
110,LONG,True,2024-10-07 13:30:00+00:00,2024-10-07 14:28:30+00:00,63124.451814,64199.81,0.1,100,107.53581859999977,102.29636042697378,1075.3581859999977,Trail_SL_Stage4,4,0,3.1562225907,0.568120066326,1.2839962,0.231119316,0.0
111,SHORT,True,2024-10-08 07:00:00+00:00,2024-10-08 07:52:30+00:00,62502.919083,62333.14777096411,0.1,100,16.977131203588943,11.818396690297188,169.77131203588942,Trail_SL_Stage1,1,0,3.12514595415,0.562526271747,1.2466629554192823,0.2243993319754708,0.0
112,SHORT,True,2024-10-08 14:00:00+00:00,2024-10-08 14:48:00+00:00,63028.716497999994,62696.555050449475,0.1,100,33.216144755051936,28.017811782479328,332.16144755051937,Trail_SL_Stage3,3,0,3.1514358248999996,0.5672584484819999,1.2539311010089895,0.22570759818161812,0.0
113,SHORT,True,2024-10-09 13:30:00+00:00,2024-10-09 14:21:00+00:00,61951.534227000004,62028.25,0.1,100,-7.671577299999626,-12.790584519392628,-76.71577299999626,Trail_SL_Stage1,1,0,3.097576711350001,0.5575638080430001,1.2405650000000001,0.22330170000000002,0.0
114,SHORT,True,2024-10-09 16:00:00+00:00,2024-10-09 16:40:30+00:00,62309.518425,61892.25,0.1,100,41.7268425000002,36.5899238129252,417.268425000002,Trail_SL_Stage2,2,0,3.1154759212500003,0.560785665825,1.237845,0.2228121,0.0
115,SHORT,True,2024-10-09 18:00:00+00:00,2024-10-09 19:52:30+00:00,61741.575225,61132.61814533373,0.1,100,60.895707966627384,55.810225240122506,608.9570796662738,Trail_SL_Stage3,3,0,3.0870787612500004,0.555674177025,1.2226523629066746,0.2200774253232014,0.0
116,SHORT,True,2024-10-09 20:30:00+00:00,2024-10-09 21:19:30+00:00,60958.553535,60800.25,0.1,100,15.83035349999991,10.79891294143491,158.3035349999991,Trail_SL_Stage2,2,0,3.04792767675,0.548626981815,1.2160050000000002,0.21888090000000004,0.0
117,SHORT,True,2024-10-10 00:00:00+00:00,2024-10-10 01:18:00+00:00,60629.696424,60641.70730708694,0.1,100,-1.2010883086935793,-6.209384690156832,-12.010883086935792,Trail_SL_Stage1,1,0,3.0314848212000003,0.5456672678160001,1.212834146141739,0.218310146305513,0.0
118,SHORT,True,2024-10-10 08:30:00+00:00,2024-10-10 09:49:30+00:00,61057.513638000004,60989.17,0.1,100,6.834363800000574,1.7926260833585737,68.34363800000574,Trail_SL_Stage2,2,0,3.0528756819000007,0.5495176227420001,1.2197834,0.219561012,0.0
119,SHORT,True,2024-10-10 12:30:00+00:00,2024-10-10 13:18:00+00:00,61266.612726,61196.96657783596,0.1,100,6.964614816403628,1.9056362543326992,69.64614816403628,Trail_SL_Stage2,2,0,3.0633306363000004,0.551399514534,1.2239393315567193,0.22030907968020946,0.0
120,SHORT,True,2024-10-10 14:30:00+00:00,2024-10-10 15:49:30+00:00,60744.954896999996,60815.23,0.1,100,-7.027510300000722,-12.046702066923721,-70.27510300000722,Trail_SL_Stage1,1,0,3.03724774485,0.546704594073,1.2163046000000002,0.21893482800000003,0.0
121,SHORT,True,2024-10-10 16:30:00+00:00,2024-10-10 17:10:30+00:00,60551.64423,60460.25,0.1,100,9.139422999999807,4.1400140904298075,91.39422999999806,Trail_SL_Stage1,1,0,3.0275822115,0.54496479807,1.209205,0.21765690000000001,0.0
122,SHORT,True,2024-10-10 17:30:00+00:00,2024-10-10 18:52:30+00:00,60246.254772,59510.25,0.1,100,73.60047720000003,68.64150626845203,736.0047720000002,Trail_SL_Stage3,3,0,3.0123127386000004,0.542216292948,1.1902050000000002,0.21423690000000004,0.0
123,LONG,True,2024-10-11 15:00:00+00:00,2024-10-11 15:39:00+00:00,61760.07539,61975.76,0.1,100,21.56846100000039,16.46198861599039,215.6846100000039,Trail_SL_Stage1,1,0,3.0880037695,0.55584067851,1.2395152000000003,0.22311273600000003,0.0
124,LONG,True,2024-10-11 17:30:00+00:00,2024-10-11 18:21:00+00:00,62381.467523,62713.75,0.1,100,33.22824770000007,28.067696616143067,332.28247700000065,Trail_SL_Stage2,2,0,3.1190733761500002,0.561433207707,1.254275,0.22576949999999998,0.0
125,LONG,True,2024-10-11 19:00:00+00:00,2024-10-11 21:30:00+00:00,62928.612232,63023.37,0.1,100,9.475776800000313,4.275637146312311,94.75776800000313,Trail_SL_Stage1,1,0,3.1464306116000005,0.5663575100880001,1.2604674000000002,0.22688413200000004,0.0
126,LONG,True,2024-10-12 10:00:00+00:00,2024-10-12 11:28:30+00:00,62849.854357,63142.6,0.1,100,29.274564300000204,24.076257532937205,292.745643000002,Trail_SL_Stage3,3,0,3.14249271785,0.565648689213,1.262852,0.22731336000000002,0.0
127,LONG,True,2024-10-12 12:30:00+00:00,2024-10-12 13:24:00+00:00,62910.540425,63009.24978433478,0.1,100,9.870935933478178,4.672195753492877,98.70935933478177,Trail_SL_Stage1,1,0,3.14552702125,0.566194863825,1.2601849956866957,0.22683329922360523,0.0
128,LONG,True,2024-10-12 14:00:00+00:00,2024-10-12 15:01:30+00:00,63078.677237,63212.61208029377,0.1,100,13.393484329376953,8.18002472729902,133.93484329376952,Trail_SL_Stage2,2,0,3.1539338618500006,0.5677080951330001,1.2642522416058755,0.22756540348905757,0.0
129,LONG,True,2024-10-13 17:00:00+00:00,2024-10-13 18:09:00+00:00,62635.622936,62313.88,0.1,100,-32.17429360000024,-37.34040292122424,-321.7429360000024,SL,0,0,3.1317811468,0.5637206064239999,1.2462776,0.224329968,0.0
