timestamp,capital,realized_capital
2026-05-05 16:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 16:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 17:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 17:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 18:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 18:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 19:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 19:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 20:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 20:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 21:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 21:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 22:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 22:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 23:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-05 23:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 00:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 00:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 01:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 01:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 02:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 02:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 03:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 03:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 04:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 04:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 05:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 05:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 06:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 06:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 07:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 07:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 08:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 08:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 09:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 09:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 10:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 10:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 11:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 11:30:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 12:00:00+00:00,64175.14655731103,64175.14655731103
2026-05-06 12:30:00+00:00,64175.14655731103,64175.14655731103
